listing_id,listing_lat,listing_lon,listing_name,mrt_label,mrt_lat,mrt_lon,mrt_dist_m,bus_label,bus_lat,bus_lon,bus_dist_m,attraction_label,attraction_lat,attraction_lon,attraction_dist_m
9.34e+17,1.296044284,103.8567178,Downtown Core private room,ESPLANADE MRT STATION,1.293657725,103.8550812,322,80151.0,1.295947793,103.8575904,98,MINT Museum of Toys Singapore & Toy Museum,1.29600000016754,103.8543900004,259
9.34e+17,1.295620917,103.8568657,Double RoomDAYUSE hours9AM6PM,ESPLANADE MRT STATION,1.293657725,103.8550812,295,80151.0,1.295947792,103.8575904,88,MINT Museum of Toys Singapore & Toy Museum,1.29600000016754,103.8543900004,278
9.34e+17,1.296456517,103.8568488,Double RoomWindowDAYUSE hours9AM6PM,ESPLANADE MRT STATION,1.293657725,103.8550812,368,1629.0,1.296959722,103.8568653,56,MINT Museum of Toys Singapore & Toy Museum,1.29600000016754,103.8543900004,278
9.39e+17,1.3040854,103.859466,BUGIS Cinematic Deluxe Family,JALAN BESAR MRT STATION,1.305171388,103.8552957,479,1229.0,1.303375526,103.8596309,81,"Malay Heritage Centre, Singapore",1.30299999990489,103.859860000254,128
9.39e+17,1.2973839,103.85516,Double Room Short Overnight hours 8PM7AM,BUGIS MRT STATION,1.30026469,103.8556148,324,1639.0,1.2973875,103.8555758,46,MINT Museum of Toys Singapore & Toy Museum,1.29600000016754,103.8543900004,176
9.39e+17,1.29578,103.85473,Double RoomWindowShort Overnight11hours8PM7AM,ESPLANADE MRT STATION,1.293657725,103.8550812,239,1611.0,1.295296386,103.8553904,91,MINT Museum of Toys Singapore & Toy Museum,1.29600000016754,103.8543900004,45
9.39e+17,1.3040854,103.859466,BUGIS Cinematic Family Room slidepoolprojector,JALAN BESAR MRT STATION,1.305171388,103.8552957,479,1229.0,1.303375526,103.8596309,81,"Malay Heritage Centre, Singapore",1.30299999990489,103.859860000254,128
9.4e+17,1.3040854,103.859466,BUGIS Cinematic Superior Double w BalconyPool,JALAN BESAR MRT STATION,1.305171388,103.8552957,479,1229.0,1.303375526,103.8596309,81,"Malay Heritage Centre, Singapore",1.30299999990489,103.859860000254,128
9.4e+17,1.3040854,103.859466,BUGIS Cinematic Deluxe Double w Balcony,JALAN BESAR MRT STATION,1.305171388,103.8552957,479,1229.0,1.303375526,103.8596309,81,"Malay Heritage Centre, Singapore",1.30299999990489,103.859860000254,128
9.42e+17,1.30706,103.90514,Bisque 4A in House Rong Figment Boutique Homes,MARINE PARADE MRT STATION,1.302630145,103.9049619,493,92129.0,1.306864005,103.9064613,148,Joo Chiat/Katong: Singapore Peranakan Neighbourhood,1.30600000026379,103.9044799998,139
9.43e+17,1.307892516,103.9049367,Bisque 4C Private Room Shared Bath in House Rong,MARINE PARADE MRT STATION,1.302630145,103.9049619,585,92179.0,1.308036213,103.903498,161,Joo Chiat/Katong: Singapore Peranakan Neighbourhood,1.30600000026379,103.9044799998,216
9.43e+17,1.306417923,103.9051723,Bisque 4D Private Room Shared Bath in House Rong,MARINE PARADE MRT STATION,1.302630145,103.9049619,422,92181.0,1.305296746,103.9053547,126,Joo Chiat/Katong: Singapore Peranakan Neighbourhood,1.30600000026379,103.9044799998,90
